Date,Time,Month,Season,Site,Native_or_chestnut,Temp,pH,SpCond_uscm,DO_percent,DO_mgl,CHL_ugl,,,,,,,,,,,,
9/7/24,20:44:00,September,Fall,7,chestnut,18.29,6.88,118.4,0.8,0.08,1.3,,,,,,,,,,,,
9/7/24,20:59:00,September,Fall,7,chestnut,18.18,6.87,118.3,2.2,0.21,1.28,,,,,,,,,,,,
9/7/24,21:14:00,September,Fall,7,chestnut,18.12,6.86,117.5,0,0,1.35,,,,,,,,,,,,
9/7/24,21:29:00,September,Fall,7,chestnut,18.1,6.85,117.3,0,0,1.34,,,,,,,,,,,,
9/7/24,21:44:00,September,Fall,7,chestnut,17.92,6.85,116.4,0,0,1.21,,,,,,,,,,,,
9/7/24,21:59:00,September,Fall,7,chestnut,17.89,6.85,116.2,0,0,1.17,,,,,,,,,,,,
9/7/24,22:14:00,September,Fall,7,chestnut,17.8,6.85,115.7,0.4,0.04,1.5,,,,,,,,,,,,
9/7/24,22:29:00,September,Fall,7,chestnut,17.82,6.85,115.8,0,0,1.36,,,,,,,,,,,,
9/7/24,22:44:00,September,Fall,7,chestnut,17.75,6.84,115.5,0,0,1.49,,,,,,,,,,,,
9/7/24,22:59:00,September,Fall,7,chestnut,17.66,6.84,115,0,0,1.33,,,,,,,,,,,,
9/7/24,23:14:00,September,Fall,7,chestnut,17.53,6.84,114.6,0,0,1.35,,,,,,,,,,,,
9/7/24,23:29:00,September,Fall,7,chestnut,17.37,6.84,114.1,0,0,1.31,,,,,,,,,,,,
9/7/24,23:44:00,September,Fall,7,chestnut,17.26,6.84,113.6,0.2,0.02,1.32,,,,,,,,,,,,
9/7/24,23:59:00,September,Fall,7,chestnut,17.22,6.84,113.3,1,0.1,1.51,,,,,,,,,,,,
9/8/24,0:14:00,September,Fall,7,chestnut,17.09,6.84,112.9,0,0,1.44,,,,,,,,,,,,
9/8/24,0:29:00,September,Fall,7,chestnut,16.9,6.84,112.2,2,0.19,1.33,,,,,,,,,,,,
9/8/24,0:44:00,September,Fall,7,chestnut,16.79,6.84,111.6,2.3,0.22,1.46,,,,,,,,,,,,
9/8/24,0:59:00,September,Fall,7,chestnut,16.7,6.84,111.1,1.3,0.13,1.37,,,,,,,,,,,,
9/8/24,1:14:00,September,Fall,7,chestnut,16.6,6.84,110.9,0.6,0.06,1.25,,,,,,,,,,,,
9/8/24,1:29:00,September,Fall,7,chestnut,16.47,6.84,110.6,0.5,0.05,1.29,,,,,,,,,,,,
9/8/24,1:44:00,September,Fall,7,chestnut,16.38,6.84,110.3,0.9,0.09,1.35,,,,,,,,,,,,
9/8/24,1:59:00,September,Fall,7,chestnut,16.28,6.84,109.8,1.3,0.13,1.3,,,,,,,,,,,,
9/8/24,2:14:00,September,Fall,7,chestnut,16.16,6.84,109.7,0.8,0.08,1.34,,,,,,,,,,,,
9/8/24,2:29:00,September,Fall,7,chestnut,15.93,6.84,109,1.3,0.12,1.31,,,,,,,,,,,,
9/8/24,2:44:00,September,Fall,7,chestnut,15.81,6.84,108.6,2.2,0.22,1.39,,,,,,,,,,,,
9/8/24,2:59:00,September,Fall,7,chestnut,15.72,6.84,108.3,2.5,0.25,1.46,,,,,,,,,,,,
9/8/24,3:14:00,September,Fall,7,chestnut,15.51,6.86,101.3,2.5,0.25,1.52,,,,,,,,,,,,
9/8/24,3:29:00,September,Fall,7,chestnut,15.43,6.85,101.5,2.3,0.22,1.38,,,,,,,,,,,,
9/8/24,3:44:00,September,Fall,7,chestnut,15.34,6.85,84,2.7,0.26,1.33,,,,,,,,,,,,
9/8/24,3:59:00,September,Fall,7,chestnut,15.17,6.85,85.1,1.5,0.15,1.48,,,,,,,,,,,,
9/8/24,4:14:00,September,Fall,7,chestnut,15.04,6.85,107,1.6,0.16,1.51,,,,,,,,,,,,
9/8/24,4:29:00,September,Fall,7,chestnut,14.97,6.85,106.8,1,0.1,1.49,,,,,,,,,,,,
9/8/24,4:44:00,September,Fall,7,chestnut,15.08,7.13,109.6,55.9,5.59,1.81,,,,,,,,,,,,
9/8/24,4:59:00,September,Fall,7,chestnut,15.05,7.21,109.1,57.8,5.79,1.73,,,,,,,,,,,,
9/8/24,5:14:00,September,Fall,7,chestnut,15.08,7.26,109.1,59.8,5.98,1.66,,,,,,,,,,,,
9/8/24,5:29:00,September,Fall,7,chestnut,14.98,7.27,108.6,59.4,5.96,1.73,,,,,,,,,,,,
9/8/24,5:44:00,September,Fall,7,chestnut,15.01,7.27,108.5,59.5,5.96,1.68,,,,,,,,,,,,
9/8/24,5:59:00,September,Fall,7,chestnut,14.9,7.27,108.3,58.9,5.92,1.62,,,,,,,,,,,,
9/8/24,6:14:00,September,Fall,7,chestnut,14.7,7.27,107.7,58.3,5.88,1.82,,,,,,,,,,,,
9/8/24,6:29:00,September,Fall,7,chestnut,14.77,7.28,108.1,59.4,5.98,1.8,,,,,,,,,,,,
9/8/24,6:44:00,September,Fall,7,chestnut,14.65,7.29,107.7,59.9,6.04,1.74,,,,,,,,,,,,
9/8/24,6:59:00,September,Fall,7,chestnut,14.65,7.3,107.4,60.6,6.12,1.9,,,,,,,,,,,,
9/8/24,7:14:00,September,Fall,7,chestnut,14.68,7.31,107.3,61.1,6.16,1.98,,,,,,,,,,,,
9/8/24,7:29:00,September,Fall,7,chestnut,14.73,7.32,107.3,62,6.25,2.62,,,,,,,,,,,,
9/8/24,7:44:00,September,Fall,7,chestnut,14.6,7.32,106.8,61.5,6.22,2.28,,,,,,,,,,,,
9/8/24,7:59:00,September,Fall,7,chestnut,14.2,7.31,105.8,62.3,6.36,2.45,,,,,,,,,,,,
9/8/24,8:14:00,September,Fall,7,chestnut,14.28,7.33,105.9,63.3,6.45,2.6,,,,,,,,,,,,
9/8/24,8:29:00,September,Fall,7,chestnut,14.59,7.34,106.6,64.7,6.54,2.52,,,,,,,,,,,,
9/8/24,8:44:00,September,Fall,7,chestnut,14.92,7.37,107.3,67.6,6.79,2.88,,,,,,,,,,,,
9/8/24,8:59:00,September,Fall,7,chestnut,15.38,7.4,108.5,70.2,6.97,2.24,,,,,,,,,,,,
9/8/24,9:14:00,September,Fall,7,chestnut,15.43,7.42,108.8,71.1,7.06,2.39,,,,,,,,,,,,
9/8/24,9:29:00,September,Fall,7,chestnut,15.71,7.43,110.6,72.5,7.15,2.2,,,,,,,,,,,,
9/8/24,9:44:00,September,Fall,7,chestnut,15.93,7.45,112.7,74.4,7.31,2.36,,,,,,,,,,,,
9/8/24,9:59:00,September,Fall,7,chestnut,16.21,7.49,114.6,77.7,7.58,2.64,,,,,,,,,,,,
9/8/24,10:14:00,September,Fall,7,chestnut,16.43,7.53,115.5,80.5,7.82,2.24,,,,,,,,,,,,
9/8/24,10:29:00,September,Fall,7,chestnut,16.5,7.56,115.5,81.9,7.95,2.53,,,,,,,,,,,,
9/8/24,10:44:00,September,Fall,7,chestnut,16.75,7.58,116.2,84.5,8.15,2.21,,,,,,,,,,,,
9/8/24,10:59:00,September,Fall,7,chestnut,16.79,7.61,116.1,85.9,8.28,2.15,,,,,,,,,,,,
9/8/24,11:14:00,September,Fall,7,chestnut,17.05,7.65,116.8,87.3,8.38,2.13,,,,,,,,,,,,
9/8/24,11:29:00,September,Fall,7,chestnut,16.93,7.65,116.3,85.7,8.25,2.17,,,,,,,,,,,,
9/8/24,11:44:00,September,Fall,7,chestnut,16.87,7.65,116.3,85.8,8.27,2.21,,,,,,,,,,,,
9/8/24,11:59:00,September,Fall,7,chestnut,16.65,7.65,115.7,85.9,8.31,2.21,,,,,,,,,,,,
9/8/24,12:14:00,September,Fall,7,chestnut,16.58,7.66,115.4,85.4,8.27,3.74,,,,,,,,,,,,
9/8/24,12:29:00,September,Fall,7,chestnut,16.6,7.66,115.4,86.4,8.36,4.36,,,,,,,,,,,,
9/8/24,12:44:00,September,Fall,7,chestnut,16.54,7.68,115.4,88.9,8.62,9.45,,,,,,,,,,,,
9/8/24,12:59:00,September,Fall,7,chestnut,16.4,7.67,114.8,88.5,8.61,7.85,,,,,,,,,,,,
9/8/24,13:14:00,September,Fall,7,chestnut,16.81,7.72,115.3,90.1,8.69,33.2,,,,,,,,,,,,
9/8/24,13:29:00,September,Fall,7,chestnut,16.85,7.74,114.9,89.5,8.62,14.17,,,,,,,,,,,,
9/8/24,13:44:00,September,Fall,7,chestnut,16.96,7.75,114.9,91.3,8.78,5.55,,,,,,,,,,,,
9/8/24,13:59:00,September,Fall,7,chestnut,16.96,7.75,114.6,89.2,8.57,44.74,,,,,,,,,,,,
9/8/24,14:14:00,September,Fall,7,chestnut,17.22,7.77,115.1,90.3,8.63,6.96,,,,,,,,,,,,
9/8/24,14:29:00,September,Fall,7,chestnut,17.15,7.77,114.8,91.4,8.75,3.56,,,,,,,,,,,,
9/8/24,14:44:00,September,Fall,7,chestnut,17.14,7.76,114.6,90.6,8.68,3.15,,,,,,,,,,,,
9/8/24,14:59:00,September,Fall,7,chestnut,17.01,7.75,114.3,90,8.65,7.02,,,,,,,,,,,,
9/8/24,15:14:00,September,Fall,7,chestnut,16.94,7.74,113.9,88.9,8.55,2.29,,,,,,,,,,,,
9/8/24,15:29:00,September,Fall,7,chestnut,16.81,7.74,113.7,89.8,8.66,2.44,,,,,,,,,,,,
9/8/24,15:44:00,September,Fall,7,chestnut,16.56,7.74,113.1,89.7,8.69,2.42,,,,,,,,,,,,
9/8/24,15:59:00,September,Fall,7,chestnut,16.42,7.71,113,89.3,8.68,2.45,,,,,,,,,,,,
9/8/24,16:14:00,September,Fall,7,chestnut,16.19,7.7,112.5,88.7,8.67,2.61,,,,,,,,,,,,
9/8/24,16:29:00,September,Fall,7,chestnut,15.93,7.68,111.7,87.4,8.59,2.75,,,,,,,,,,,,
9/8/24,16:44:00,September,Fall,7,chestnut,15.96,7.68,111.8,87.2,8.56,2.53,,,,,,,,,,,,
9/8/24,16:59:00,September,Fall,7,chestnut,16.07,7.71,111.7,88.6,8.67,2.55,,,,,,,,,,,,
9/8/24,17:14:00,September,Fall,7,chestnut,16.19,7.72,112.1,89,8.69,2.88,,,,,,,,,,,,
9/8/24,17:29:00,September,Fall,7,chestnut,16.15,7.73,111.9,88.2,8.62,2.43,,,,,,,,,,,,
9/8/24,17:44:00,September,Fall,7,chestnut,16.34,7.73,112.6,87.7,8.54,2.43,,,,,,,,,,,,
9/8/24,17:59:00,September,Fall,7,chestnut,16.39,7.72,112.8,86.2,8.39,2.62,,,,,,,,,,,,
9/8/24,18:14:00,September,Fall,7,chestnut,16.42,7.7,113.2,85.3,8.29,2.56,,,,,,,,,,,,
9/8/24,18:29:00,September,Fall,7,chestnut,16.37,7.68,113.1,84.1,8.19,2.44,,,,,,,,,,,,
9/8/24,18:44:00,September,Fall,7,chestnut,16.18,7.66,112.6,83.3,8.14,2.3,,,,,,,,,,,,
9/8/24,18:59:00,September,Fall,7,chestnut,16.19,7.64,112.8,82.7,8.07,2.29,,,,,,,,,,,,
9/8/24,19:14:00,September,Fall,7,chestnut,16,7.64,112.4,81.1,7.95,2.35,,,,,,,,,,,,
9/8/24,19:29:00,September,Fall,7,chestnut,15.63,7.6,111.4,79.2,7.83,2.55,,,,,,,,,,,,
9/8/24,19:44:00,September,Fall,7,chestnut,15.24,7.51,109.9,70.7,7.04,2.4,,,,,,,,,,,,
9/8/24,19:59:00,September,Fall,7,chestnut,15.15,7.33,108.9,54.8,5.47,1.75,,,,,,,,,,,,
9/8/24,20:14:00,September,Fall,7,chestnut,15.1,7.23,108.8,54.3,5.43,1.68,,,,,,,,,,,,
9/8/24,20:29:00,September,Fall,7,chestnut,15.04,7.25,109,69,6.91,2.14,,,,,,,,,,,,
9/8/24,20:44:00,September,Fall,7,chestnut,15.37,7.43,110.9,73.7,7.33,1.99,,,,,,,,,,,,
9/8/24,20:59:00,September,Fall,7,chestnut,15.75,7.46,111.9,74.5,7.35,2.09,,,,,,,,,,,,
9/8/24,21:14:00,September,Fall,7,chestnut,16.12,7.47,112.8,74.3,7.27,2.26,,,,,,,,,,,,
9/8/24,21:29:00,September,Fall,7,chestnut,16.26,7.47,113.1,74.3,7.25,2.03,,,,,,,,,,,,
9/8/24,21:44:00,September,Fall,7,chestnut,16.44,7.47,113.1,73.8,7.17,1.96,,,,,,,,,,,,
9/8/24,21:59:00,September,Fall,7,chestnut,16.57,7.46,113,74.1,7.18,2.02,,,,,,,,,,,,
9/8/24,22:14:00,September,Fall,7,chestnut,16.66,7.46,113,74.3,7.19,2,,,,,,,,,,,,
9/8/24,22:29:00,September,Fall,7,chestnut,16.67,7.46,113,73.5,7.11,1.9,,,,,,,,,,,,
9/8/24,22:44:00,September,Fall,7,chestnut,16.63,7.45,112.9,72.7,7.03,1.89,,,,,,,,,,,,
9/8/24,22:59:00,September,Fall,7,chestnut,16.6,7.44,113.1,72.8,7.05,1.99,,,,,,,,,,,,
9/8/24,23:14:00,September,Fall,7,chestnut,16.58,7.43,113.2,72.2,7,1.98,,,,,,,,,,,,
9/8/24,23:29:00,September,Fall,7,chestnut,16.52,7.42,113.1,71.2,6.91,1.85,,,,,,,,,,,,
9/8/24,23:44:00,September,Fall,7,chestnut,16.45,7.42,113.1,71.3,6.93,1.81,,,,,,,,,,,,
9/8/24,23:59:00,September,Fall,7,chestnut,16.36,7.41,112.9,70.6,6.87,1.9,,,,,,,,,,,,
9/9/24,0:14:00,September,Fall,7,chestnut,16.24,7.4,112.6,69.4,6.77,2.04,,,,,,,,,,,,
9/9/24,0:29:00,September,Fall,7,chestnut,16.09,7.39,112.4,69,6.75,1.92,,,,,,,,,,,,
9/9/24,0:44:00,September,Fall,7,chestnut,16,7.38,111.9,67.3,6.6,2.14,,,,,,,,,,,,
9/9/24,0:59:00,September,Fall,7,chestnut,15.89,7.37,111.6,66.4,6.53,2.87,,,,,,,,,,,,
9/9/24,1:14:00,September,Fall,7,chestnut,15.8,7.36,111.3,65.6,6.46,1.97,,,,,,,,,,,,
9/9/24,1:29:00,September,Fall,7,chestnut,15.71,7.35,111.2,65.1,6.42,1.95,,,,,,,,,,,,
9/9/24,1:44:00,September,Fall,7,chestnut,15.63,7.35,111.1,65.2,6.44,1.89,,,,,,,,,,,,
9/9/24,1:59:00,September,Fall,7,chestnut,15.51,7.35,110.7,64.3,6.37,1.96,,,,,,,,,,,,
9/9/24,2:14:00,September,Fall,7,chestnut,15.45,7.34,110.9,63.7,6.32,1.94,,,,,,,,,,,,
9/9/24,2:29:00,September,Fall,7,chestnut,15.38,7.34,111,63.8,6.34,1.91,,,,,,,,,,,,
9/9/24,2:44:00,September,Fall,7,chestnut,15.29,7.33,111.4,63.5,6.33,1.98,,,,,,,,,,,,
9/9/24,2:59:00,September,Fall,7,chestnut,15.25,7.34,111.8,63.2,6.3,1.88,,,,,,,,,,,,
9/9/24,3:14:00,September,Fall,7,chestnut,15.2,7.34,112.8,63.3,6.32,1.93,,,,,,,,,,,,
9/9/24,3:29:00,September,Fall,7,chestnut,15.15,7.34,113.1,63,6.29,2,,,,,,,,,,,,
9/9/24,3:44:00,September,Fall,7,chestnut,15.13,7.34,113,62.1,6.2,1.89,,,,,,,,,,,,
9/9/24,3:59:00,September,Fall,7,chestnut,15.16,7.33,112.6,61.1,6.1,1.95,,,,,,,,,,,,
9/9/24,4:14:00,September,Fall,7,chestnut,15.19,7.32,112.6,61,6.09,1.96,,,,,,,,,,,,
9/9/24,4:29:00,September,Fall,7,chestnut,15.29,7.31,112.9,60.7,6.05,2.02,,,,,,,,,,,,
9/9/24,4:44:00,September,Fall,7,chestnut,15.26,7.31,113,59.7,5.95,2.21,,,,,,,,,,,,
9/9/24,4:59:00,September,Fall,7,chestnut,15.21,7.31,112.8,60.2,6,2.14,,,,,,,,,,,,
9/9/24,5:14:00,September,Fall,7,chestnut,15.21,7.31,112.7,60,5.98,2.18,,,,,,,,,,,,
9/9/24,5:29:00,September,Fall,7,chestnut,15.25,7.3,112.6,60,5.98,2.05,,,,,,,,,,,,
9/9/24,5:44:00,September,Fall,7,chestnut,15.22,7.31,112.9,60.4,6.02,1.99,,,,,,,,,,,,
9/9/24,5:59:00,September,Fall,7,chestnut,15.19,7.31,113.2,60,5.99,2.06,,,,,,,,,,,,
9/9/24,6:14:00,September,Fall,7,chestnut,15.12,7.31,113.4,59.5,5.94,2.07,,,,,,,,,,,,
9/9/24,6:29:00,September,Fall,7,chestnut,15.07,7.3,113.3,58.9,5.9,2.05,,,,,,,,,,,,
9/9/24,6:44:00,September,Fall,7,chestnut,14.98,7.29,113.4,58.4,5.85,2.13,,,,,,,,,,,,
9/9/24,6:59:00,September,Fall,7,chestnut,14.95,7.29,113.5,58.3,5.85,2,,,,,,,,,,,,
9/9/24,7:14:00,September,Fall,7,chestnut,14.9,7.29,113.5,58.4,5.86,2.05,,,,,,,,,,,,
9/9/24,7:29:00,September,Fall,7,chestnut,14.89,7.29,113.6,58.8,5.91,2.23,,,,,,,,,,,,
9/9/24,7:44:00,September,Fall,7,chestnut,14.92,7.3,113.9,59.6,5.98,2.29,,,,,,,,,,,,
9/9/24,7:59:00,September,Fall,7,chestnut,14.98,7.31,114.6,61.9,6.2,2.06,,,,,,,,,,,,
9/9/24,8:14:00,September,Fall,7,chestnut,15.05,7.34,115.1,64.8,6.49,2.28,,,,,,,,,,,,
9/9/24,8:29:00,September,Fall,7,chestnut,15.11,7.36,115.4,65.9,6.58,2.87,,,,,,,,,,,,
9/9/24,8:44:00,September,Fall,7,chestnut,15.26,7.39,116.1,68.1,6.79,3.14,,,,,,,,,,,,
9/9/24,8:59:00,September,Fall,7,chestnut,15.49,7.41,116.9,70.7,7.01,2.6,,,,,,,,,,,,
9/9/24,9:14:00,September,Fall,7,chestnut,15.81,7.45,118.1,72.7,7.16,2.54,,,,,,,,,,,,
9/9/24,9:29:00,September,Fall,7,chestnut,16.04,7.47,119.2,72.5,7.1,2.33,,,,,,,,,,,,
9/9/24,9:44:00,September,Fall,7,chestnut,16.23,7.48,120.5,72.8,7.11,2.28,,,,,,,,,,,,
9/9/24,9:59:00,September,Fall,7,chestnut,16.36,7.47,121.2,72.4,7.05,2.07,,,,,,,,,,,,
9/9/24,10:14:00,September,Fall,7,chestnut,16.48,7.47,121.5,71.7,6.96,2.75,,,,,,,,,,,,
9/9/24,10:29:00,September,Fall,7,chestnut,16.64,7.46,121.8,71.4,6.91,2.33,,,,,,,,,,,,
9/9/24,10:44:00,September,Fall,7,chestnut,16.7,7.46,122.2,72.2,6.98,2.49,,,,,,,,,,,,
9/9/24,10:59:00,September,Fall,7,chestnut,16.78,7.45,122.9,74.4,7.18,2.66,,,,,,,,,,,,
9/9/24,11:14:00,September,Fall,7,chestnut,16.97,7.44,123.2,76.4,7.34,2.77,,,,,,,,,,,,
9/9/24,11:29:00,September,Fall,7,chestnut,17.07,7.45,123.7,81.3,7.8,3,,,,,,,,,,,,
9/9/24,11:44:00,September,Fall,7,chestnut,17.35,7.44,123.6,84.7,8.08,2.73,,,,,,,,,,,,
9/9/24,12:52:00,September,Fall,7,chestnut,23.59,6.79,122,108.2,7.82,1.42,,,,,,,,,,,,
9/4/24,13:52:00,September,Fall,11,native,24.09,6.74,122,103.6,6.64,3.16,,,,,,,,,,,,
9/4/24,14:52:00,September,Fall,11,native,24.16,6.81,122,104,7.67,4.28,,,,,,,,,,,,
9/4/24,15:52:00,September,Fall,11,native,24.08,6.82,122,104.7,7.27,4.01,,,,,,,,,,,,
9/4/24,16:52:00,September,Fall,11,native,23.81,6.82,122,104.6,7.29,4.39,,,,,,,,,,,,
9/4/24,17:52:00,September,Fall,11,native,23.33,6.87,122,101.8,7.35,4.13,,,,,,,,,,,,
9/4/24,18:52:00,September,Fall,11,native,22.88,6.97,121,106.4,7.38,4.14,,,,,,,,,,,,
9/4/24,19:52:00,September,Fall,11,native,22.52,7.06,121,108.2,7.25,3.99,,,,,,,,,,,,
9/4/24,20:52:00,September,Fall,11,native,22.26,7.14,121,109.1,7.64,4.16,,,,,,,,,,,,
9/4/24,21:52:00,September,Fall,11,native,21.94,7.14,121,108,7.82,3.9,,,,,,,,,,,,
9/4/24,22:52:00,September,Fall,11,native,21.7,7.27,120,115.1,7.93,4.04,,,,,,,,,,,,
9/5/24,23:52:00,September,Fall,11,native,21.45,7.22,120,110.6,7.89,3.66,,,,,,,,,,,,
9/5/24,0:52:00,September,Fall,11,native,21.23,7.3,120,114.9,8.45,3.49,,,,,,,,,,,,
9/5/24,1:52:00,September,Fall,11,native,21.02,7.3,121,113.1,8.16,3.42,,,,,,,,,,,,
9/5/24,2:52:00,September,Fall,11,native,20.63,6.93,122,92.4,8.52,3.47,,,,,,,,,,,,
9/5/24,3:52:00,September,Fall,11,native,20.23,6.78,122,83.8,8.42,2.85,,,,,,,,,,,,
9/5/24,4:52:00,September,Fall,11,native,20,6.7,122,83.8,6.93,2.67,,,,,,,,,,,,
9/5/24,5:52:00,September,Fall,11,native,19.88,6.64,122,83.2,6.33,3.01,,,,,,,,,,,,
9/5/24,6:52:00,September,Fall,11,native,20.17,6.63,121,87.5,6.36,2.65,,,,,,,,,,,,
9/5/24,7:52:00,September,Fall,11,native,20.57,6.62,122,91.4,6.33,2.67,,,,,,,,,,,,
9/5/24,8:52:00,September,Fall,11,native,20.93,6.62,122,96,6.62,2.83,,,,,,,,,,,,
9/5/24,9:52:00,September,Fall,11,native,21.67,6.59,122,100.3,6.86,3.13,,,,,,,,,,,,
9/5/24,10:52:00,September,Fall,11,native,22.14,6.74,121,111.7,7.16,2.76,,,,,,,,,,,,
9/5/24,11:52:00,September,Fall,11,native,22.88,6.95,121,118.9,7.37,3.22,,,,,,,,,,,,
9/5/24,12:52:00,September,Fall,11,native,23.43,6.9,122,115.1,8.14,1.43,,,,,,,,,,,,
9/5/24,13:52:00,September,Fall,11,native,23.48,6.95,122,113.4,8.53,1.4,,,,,,,,,,,,
9/5/24,14:52:00,September,Fall,11,native,23.37,7.13,121,119.9,8.18,3.86,,,,,,,,,,,,
9/5/24,15:52:00,September,Fall,11,native,23.31,7.2,121,123.5,8.05,4.08,,,,,,,,,,,,
9/5/24,16:52:00,September,Fall,11,native,23.19,7.3,121,123.9,8.53,4.57,,,,,,,,,,,,
9/5/24,17:52:00,September,Fall,11,native,22.77,7.28,121,117.1,8.8,4.07,,,,,,,,,,,,
9/5/24,18:52:00,September,Fall,11,native,22.28,7.53,119,136.6,8.84,4.26,,,,,,,,,,,,
9/5/24,19:52:00,September,Fall,11,native,22.01,7.77,118,141.8,8.42,4.39,,,,,,,,,,,,
9/5/24,20:52:00,September,Fall,11,native,21.78,7.93,117,152.3,9.92,4.13,,,,,,,,,,,,
9/5/24,21:52:00,September,Fall,11,native,21.55,8.02,117,156.1,10.36,3.87,,,,,,,,,,,,
9/5/24,22:52:00,September,Fall,11,native,21.37,7.95,118,150.6,11.17,3.62,,,,,,,,,,,,
9/6/24,23:52:00,September,Fall,11,native,21.09,7.61,121,123.3,11.5,3.46,,,,,,,,,,,,
9/6/24,0:52:00,September,Fall,11,native,20.72,7.09,124,99.2,11.14,3.07,,,,,,,,,,,,
9/6/24,1:52:00,September,Fall,11,native,20.39,6.88,124,92.9,9.17,2.9,,,,,,,,,,,,
9/6/24,2:52:00,September,Fall,11,native,20.17,6.77,124,86.1,7.43,2.98,,,,,,,,,,,,
9/6/24,3:52:00,September,Fall,11,native,19.88,6.69,125,80.1,7,2.87,,,,,,,,,,,,
9/6/24,4:52:00,September,Fall,11,native,19.62,6.64,124,80.4,6.52,2.88,,,,,,,,,,,,
9/6/24,5:52:00,September,Fall,11,native,19.49,6.61,124,77.8,6.1,2.81,,,,,,,,,,,,
9/6/24,6:52:00,September,Fall,11,native,19.63,6.57,125,78.6,6.16,3.05,,,,,,,,,,,,
9/6/24,7:52:00,September,Fall,11,native,20.12,6.53,125,81.8,5.97,2.65,,,,,,,,,,,,
9/6/24,8:52:00,September,Fall,11,native,20.71,6.55,125,87.9,6.01,2.36,,,,,,,,,,,,
9/6/24,9:52:00,September,Fall,11,native,21.17,6.65,124,96.5,6.2,2.75,,,,,,,,,,,,
9/6/24,10:52:00,September,Fall,11,native,22.01,6.67,124,103.2,6.58,2.79,,,,,,,,,,,,
9/6/24,11:52:00,September,Fall,11,native,22.47,6.81,123,108.8,7.16,3.16,,,,,,,,,,,,
9/6/24,12:52:00,September,Fall,11,native,23,6.91,122,109.8,7.54,3.17,,,,,,,,,,,,
9/6/24,13:52:00,September,Fall,11,native,23.23,7,123,112.4,7.88,3.94,,,,,,,,,,,,
9/6/24,14:52:00,September,Fall,11,native,23.71,7.02,123,114.8,7.87,2.79,,,,,,,,,,,,
9/6/24,15:52:00,September,Fall,11,native,23.6,7.03,122,111.3,8.02,3.04,,,,,,,,,,,,
9/6/24,16:52:00,September,Fall,11,native,23.33,7.02,122,109.9,8.12,3.34,,,,,,,,,,,,
9/6/24,17:52:00,September,Fall,11,native,22.95,6.94,123,105.4,7.88,3.31,,,,,,,,,,,,
9/6/24,18:52:00,September,Fall,11,native,22.53,7.04,122,112,7.83,3.26,,,,,,,,,,,,
9/6/24,19:52:00,September,Fall,11,native,22.21,7.12,121,114.9,7.56,3.34,,,,,,,,,,,,
9/6/24,20:52:00,September,Fall,11,native,22.02,7.22,121,118.8,8.1,3.59,,,,,,,,,,,,
9/6/24,21:52:00,September,Fall,11,native,21.83,7.35,122,120.3,8.35,3.63,,,,,,,,,,,,
9/6/24,22:52:00,September,Fall,11,native,21.69,7.46,122,123.8,8.67,3.44,,,,,,,,,,,,
9/7/24,23:52:00,September,Fall,11,native,21.53,7.6,121,129.4,8.81,3.24,,,,,,,,,,,,
9/7/24,0:52:00,September,Fall,11,native,21.43,7.6,121,130.5,9.1,3.22,,,,,,,,,,,,
9/7/24,1:52:00,September,Fall,11,native,21.37,7.57,122,129.8,9.54,3.12,,,,,,,,,,,,
9/7/24,2:52:00,September,Fall,11,native,21.28,7.6,121,132,9.63,2.97,,,,,,,,,,,,
9/7/24,3:52:00,September,Fall,11,native,21.2,7.44,122,125.6,9.59,2.58,,,,,,,,,,,,
9/7/24,4:52:00,September,Fall,11,native,21.09,7.35,122,122.4,9.78,2.41,,,,,,,,,,,,
9/7/24,5:52:00,September,Fall,11,native,20.98,7.19,123,114.1,9.32,2.58,,,,,,,,,,,,
9/7/24,6:52:00,September,Fall,11,native,20.85,6.98,124,104.9,9.1,2.58,,,,,,,,,,,,
9/7/24,7:52:00,September,Fall,11,native,20.74,6.82,125,99.4,8.5,2.2,,,,,,,,,,,,
9/7/24,8:52:00,September,Fall,11,native,20.52,6.67,126,88.8,7.83,2.4,,,,,,,,,,,,
9/7/24,9:52:00,September,Fall,11,native,20.61,6.67,125,95.1,7.44,2.21,,,,,,,,,,,,
9/7/24,10:52:00,September,Fall,11,native,20.66,6.74,123,100.1,6.68,4.45,,,,,,,,,,,,
9/7/24,11:52:00,September,Fall,11,native,20.56,6.8,123,99.4,7.14,2.21,,,,,,,,,,,,
9/7/24,12:52:00,September,Fall,11,native,20.62,6.83,123,101.4,7.5,2.14,,,,,,,,,,,,
9/7/24,13:52:00,September,Fall,11,native,20.61,6.95,123,105.1,7.47,2.21,,,,,,,,,,,,
9/7/24,14:52:00,September,Fall,11,native,20.71,7.08,123,111.6,7.6,2.97,,,,,,,,,,,,
9/7/24,15:52:00,September,Fall,11,native,20.47,7.02,124,107.1,7.88,3.99,,,,,,,,,,,,
9/7/24,16:52:00,September,Fall,11,native,20.21,6.96,124,105.4,8.36,4.6,,,,,,,,,,,,
9/7/24,17:52:00,September,Fall,11,native,19.76,6.82,125,96.1,8.05,4.12,,,,,,,,,,,,
9/7/24,18:52:00,September,Fall,11,native,19.52,6.7,126,90.3,7.97,3.86,,,,,,,,,,,,
